"","state","county","crop","average","event","hyp_loss"
"432","AL","Madison","Melons",-0.9,"Drought",-1.08
"433","AL","Marshall","Melons",-0.3,"Drought",-0.36
"434","AL","Montgomery","Melons",-3.1,"Drought",-3.72
"435","AL","Pike","Melons",-2.8,"Drought",-3.36
"436","AL","Randolph","Melons",-3.2,"Drought",-3.84
"437","AL","Saint Clair","Melons",-0.3,"Drought",-0.36
"438","AL","Shelby","Melons",-1.9,"Drought",-2.28
"439","AL","Talladega","Melons",-2.8,"Drought",-3.36
"440","AL","Tallapoosa","Melons",-4.3,"Drought",-5.16
"441","AL","Tuscaloosa","Melons",-0.3,"Drought",-0.36
"442","AL","Baldwin","Oats",-6.8,"Drought",-8.16
"443","AL","Butler","Oats",-5.4,"Drought",-6.48
"444","AL","Calhoun","Oats",-1.2,"Drought",-1.44
"445","AL","Chambers","Oats",-2.7,"Drought",-3.24
"446","AL","Cherokee","Oats",-2.8,"Drought",-3.36
"447","AL","Choctaw","Oats",-3.1,"Drought",-3.72
"448","AL","Clarke","Oats",-1.2,"Drought",-1.44
"449","AL","Cleburne","Oats",-2.6,"Drought",-3.12
"450","AL","Coffee","Oats",-4.6,"Drought",-5.52
"451","AL","Colbert","Oats",-2.4,"Drought",-2.88
"452","AL","Conecuh","Oats",-6,"Drought",-7.2
"453","AL","Covington","Oats",-1.2,"Drought",-1.44
"454","AL","Cullman","Oats",-0.1,"Drought",-0.12
"455","AL","De Kalb","Oats",-2.6,"Drought",-3.12
"456","AL","Escambia","Oats",-3.8,"Drought",-4.56
"457","AL","Etowah","Oats",-1.4,"Drought",-1.68
"458","AL","Fayette","Oats",-0.9,"Drought",-1.08
"459","AL","Franklin","Oats",-0.3,"Drought",-0.36
"460","AL","Geneva","Oats",-1.4,"Drought",-1.68
"461","AL","Greene","Oats",-1.4,"Drought",-1.68
"462","AL","Jackson","Oats",-1.5,"Drought",-1.8
"463","AL","Jefferson","Oats",-0.7,"Drought",-0.84
"464","AL","Lamar","Oats",-2.8,"Drought",-3.36
"465","AL","Lauderdale","Oats",-3.5,"Drought",-4.2
"466","AL","Lawrence","Oats",-3.9,"Drought",-4.68
"467","AL","Limestone","Oats",-3.1,"Drought",-3.72
"468","AL","Lowndes","Oats",-0.6,"Drought",-0.72
"469","AL","Madison","Oats",-1.5,"Drought",-1.8
"470","AL","Marion","Oats",-2.1,"Drought",-2.52
"471","AL","Marshall","Oats",-1.1,"Drought",-1.32
"472","AL","Mobile","Oats",-24.1,"Drought",-28.92
"473","AL","Monroe","Oats",-3.1,"Drought",-3.72
"474","AL","Morgan","Oats",-2,"Drought",-2.4
"475","AL","Pickens","Oats",-1.1,"Drought",-1.32
"476","AL","Randolph","Oats",-2,"Drought",-2.4
"477","AL","Russell","Oats",-1.3,"Drought",-1.56
"478","AL","Sumter","Oats",-1.9,"Drought",-2.28
"479","AL","Tuscaloosa","Oats",-0.8,"Drought",-0.96
"480","AL","Walker","Oats",-1.5,"Drought",-1.8
"481","AL","Washington","Oats",-6.4,"Drought",-7.68
"482","AL","Wilcox","Oats",-2.4,"Drought",-2.88
"483","AL","Winston","Oats",-2,"Drought",-2.4
"484","AL","Barbour","Stone fruits",-2.8,"Drought",-3.36
"485","AL","Bibb","Stone fruits",-4.6,"Drought",-5.52
"486","AL","Blount","Stone fruits",-5.1,"Drought",-6.12
"487","AL","Bullock","Stone fruits",-10.6,"Drought",-12.72
"488","AL","Calhoun","Stone fruits",-5.9,"Drought",-7.08
"489","AL","Chambers","Stone fruits",-17.9,"Drought",-21.48
"490","AL","Chilton","Stone fruits",-14.1,"Drought",-16.92
"491","AL","Clay","Stone fruits",-27.2,"Drought",-32.64
"492","AL","Cleburne","Stone fruits",-11.4,"Drought",-13.68
"493","AL","Coosa","Stone fruits",-13,"Drought",-15.6
"494","AL","Covington","Stone fruits",-0.4,"Drought",-0.48
"495","AL","Crenshaw","Stone fruits",-3.9,"Drought",-4.68
"496","AL","Elmore","Stone fruits",-9.2,"Drought",-11.04
"497","AL","Etowah","Stone fruits",-8.9,"Drought",-10.68
"498","AL","Franklin","Stone fruits",-1.5,"Drought",-1.8
"499","AL","Henry","Stone fruits",-17,"Drought",-20.4
"500","AL","Jackson","Stone fruits",-3.2,"Drought",-3.84
"501","AL","Lee","Stone fruits",-13.1,"Drought",-15.72
"502","AL","Macon","Stone fruits",-17,"Drought",-20.4
"503","AL","Madison","Stone fruits",-5.2,"Drought",-6.24
"504","AL","Marshall","Stone fruits",-4.1,"Drought",-4.92
"505","AL","Montgomery","Stone fruits",-13.1,"Drought",-15.72
"506","AL","Pike","Stone fruits",-11.8,"Drought",-14.16
"507","AL","Randolph","Stone fruits",-19.6,"Drought",-23.52
"508","AL","Russell","Stone fruits",-5.4,"Drought",-6.48
"509","AL","Saint Clair","Stone fruits",-5.1,"Drought",-6.12
"510","AL","Shelby","Stone fruits",-6.9,"Drought",-8.28
"511","AL","Talladega","Stone fruits",-14.4,"Drought",-17.28
"512","AL","Tallapoosa","Stone fruits",-21.4,"Drought",-25.68
"513","AL","Tuscaloosa","Stone fruits",-0.6,"Drought",-0.72
"514","AL","Autauga","Peanuts",-0.3,"Drought",-0.36
"515","AL","Baldwin","Peanuts",-3.7,"Drought",-4.44
"516","AL","Butler","Peanuts",-2.7,"Drought",-3.24
"517","AL","Calhoun","Peanuts",-1.7,"Drought",-2.04
"518","AL","Chambers","Peanuts",-3.5,"Drought",-4.2
"519","AL","Cherokee","Peanuts",-2.7,"Drought",-3.24
"520","AL","Chilton","Peanuts",-0.2,"Drought",-0.24
"521","AL","Choctaw","Peanuts",-1.4,"Drought",-1.68
"522","AL","Clarke","Peanuts",-0.9,"Drought",-1.08
"523","AL","Cleburne","Peanuts",-3.2,"Drought",-3.84
"524","AL","Coffee","Peanuts",-1.6,"Drought",-1.92
"525","AL","Colbert","Peanuts",-2.5,"Drought",-3
"526","AL","Conecuh","Peanuts",-2.8,"Drought",-3.36
"527","AL","Cullman","Peanuts",-0.5,"Drought",-0.6
"528","AL","De Kalb","Peanuts",-2.3,"Drought",-2.76
"529","AL","Escambia","Peanuts",-2,"Drought",-2.4
"530","AL","Etowah","Peanuts",-1.9,"Drought",-2.28
"531","AL","Fayette","Peanuts",-0.4,"Drought",-0.48
"532","AL","Franklin","Peanuts",-0.6,"Drought",-0.72
"533","AL","Geneva","Peanuts",-0.1,"Drought",-0.12
"534","AL","Greene","Peanuts",-0.4,"Drought",-0.48
"535","AL","Hale","Peanuts",-0.5,"Drought",-0.6
"536","AL","Jackson","Peanuts",-0.4,"Drought",-0.48
"537","AL","Lamar","Peanuts",-0.9,"Drought",-1.08
"538","AL","Lauderdale","Peanuts",-3.1,"Drought",-3.72
"539","AL","Lawrence","Peanuts",-2.1,"Drought",-2.52
"540","AL","Lee","Peanuts",-1.4,"Drought",-1.68
"541","AL","Limestone","Peanuts",-2.4,"Drought",-2.88
"542","AL","Lowndes","Peanuts",-0.4,"Drought",-0.48
"543","AL","Madison","Peanuts",-1.4,"Drought",-1.68
"544","AL","Marion","Peanuts",-0.5,"Drought",-0.6
"545","AL","Marshall","Peanuts",-1.2,"Drought",-1.44
"546","AL","Mobile","Peanuts",-13.3,"Drought",-15.96
"547","AL","Monroe","Peanuts",-1.5,"Drought",-1.8
"548","AL","Morgan","Peanuts",-1.4,"Drought",-1.68
"549","AL","Pickens","Peanuts",-0.5,"Drought",-0.6
"550","AL","Randolph","Peanuts",-2.9,"Drought",-3.48
"551","AL","Russell","Peanuts",-1.7,"Drought",-2.04
"552","AL","Sumter","Peanuts",-0.5,"Drought",-0.6
"553","AL","Tallapoosa","Peanuts",-0.9,"Drought",-1.08
"554","AL","Tuscaloosa","Peanuts",-0.3,"Drought",-0.36
"555","AL","Walker","Peanuts",-0.9,"Drought",-1.08
"556","AL","Washington","Peanuts",-3,"Drought",-3.6
"557","AL","Wilcox","Peanuts",-0.8,"Drought",-0.96
"558","AL","Winston","Peanuts",-0.5,"Drought",-0.6
"559","AL","Barbour","Tree nuts",-21.4,"Drought",-25.68
"560","AL","Bibb","Tree nuts",-7.3,"Drought",-8.76
"561","AL","Blount","Tree nuts",-10.7,"Drought",-12.84
"562","AL","Bullock","Tree nuts",-16.8,"Drought",-20.16
"563","AL","Butler","Tree nuts",-7.5,"Drought",-9
"564","AL","Calhoun","Tree nuts",-14,"Drought",-16.8
"565","AL","Cherokee","Tree nuts",-1.8,"Drought",-2.16
"566","AL","Choctaw","Tree nuts",-5.9,"Drought",-7.08
"567","AL","Clay","Tree nuts",-7.2,"Drought",-8.64
"568","AL","Cleburne","Tree nuts",-11.5,"Drought",-13.8
"569","AL","Coffee","Tree nuts",-25.4,"Drought",-30.48
"570","AL","Colbert","Tree nuts",-4.2,"Drought",-5.04
"571","AL","Conecuh","Tree nuts",-12.5,"Drought",-15
"572","AL","Coosa","Tree nuts",-11.9,"Drought",-14.28
"573","AL","Covington","Tree nuts",-16.1,"Drought",-19.32
"574","AL","Crenshaw","Tree nuts",-11.2,"Drought",-13.44
"575","AL","Cullman","Tree nuts",-3,"Drought",-3.6
"576","AL","Dale","Tree nuts",-24.4,"Drought",-29.28
"577","AL","Dallas","Tree nuts",-10.2,"Drought",-12.24
"578","AL","De Kalb","Tree nuts",-1.4,"Drought",-1.68
"579","AL","Etowah","Tree nuts",-11,"Drought",-13.2
"580","AL","Geneva","Tree nuts",-22.1,"Drought",-26.52
"581","AL","Henry","Tree nuts",-9.8,"Drought",-11.76
"582","AL","Houston","Tree nuts",-19.7,"Drought",-23.64
"583","AL","Jefferson","Tree nuts",-20.4,"Drought",-24.48
"584","AL","Lamar","Tree nuts",-1.1,"Drought",-1.32
"585","AL","Lauderdale","Tree nuts",-4.9,"Drought",-5.88
"586","AL","Lee","Tree nuts",-2.6,"Drought",-3.12
"587","AL","Lowndes","Tree nuts",-4.7,"Drought",-5.64
"588","AL","Macon","Tree nuts",-0.8,"Drought",-0.96
"589","AL","Marion","Tree nuts",-0.4,"Drought",-0.48
"590","AL","Mobile","Tree nuts",-11.5,"Drought",-13.8
"591","AL","Monroe","Tree nuts",-5.8,"Drought",-6.96
"592","AL","Montgomery","Tree nuts",-3.2,"Drought",-3.84
"593","AL","Perry","Tree nuts",-4.6,"Drought",-5.52
"594","AL","Pickens","Tree nuts",-7.1,"Drought",-8.52
"595","AL","Pike","Tree nuts",-18.8,"Drought",-22.56
"596","AL","Randolph","Tree nuts",-13.4,"Drought",-16.08
"597","AL","Russell","Tree nuts",-10.5,"Drought",-12.6
"598","AL","Saint Clair","Tree nuts",-21,"Drought",-25.2
"599","AL","Shelby","Tree nuts",-22,"Drought",-26.4
"600","AL","Talladega","Tree nuts",-21,"Drought",-25.2
"601","AL","Tuscaloosa","Tree nuts",-3,"Drought",-3.6
"602","AL","Walker","Tree nuts",-10.4,"Drought",-12.48
"603","AL","Washington","Tree nuts",-10.9,"Drought",-13.08
"604","AL","Wilcox","Tree nuts",-15.5,"Drought",-18.6
"605","AL","Baldwin","Sweet corn",-2.5,"Drought",-3
"606","AL","Blount","Sweet corn",-0.1,"Drought",-0.12
"607","AL","Butler","Sweet corn",-3.7,"Drought",-4.44
"608","AL","Calhoun","Sweet corn",-3.3,"Drought",-3.96
"609","AL","Cherokee","Sweet corn",-4.8,"Drought",-5.76
"610","AL","Choctaw","Sweet corn",-2.5,"Drought",-3
"611","AL","Clarke","Sweet corn",-1.2,"Drought",-1.44
"612","AL","Cleburne","Sweet corn",-3.4,"Drought",-4.08
"613","AL","Coffee","Sweet corn",-1.4,"Drought",-1.68
"614","AL","Colbert","Sweet corn",-4.8,"Drought",-5.76
"615","AL","Conecuh","Sweet corn",-2.2,"Drought",-2.64
"616","AL","Covington","Sweet corn",-0.1,"Drought",-0.12
"617","AL","Cullman","Sweet corn",-1.6,"Drought",-1.92
"618","AL","Dallas","Sweet corn",-1.5,"Drought",-1.8
"619","AL","De Kalb","Sweet corn",-3.9,"Drought",-4.68
"620","AL","Escambia","Sweet corn",-1.9,"Drought",-2.28
"621","AL","Etowah","Sweet corn",-2.7,"Drought",-3.24
"622","AL","Fayette","Sweet corn",-0.8,"Drought",-0.96
"623","AL","Franklin","Sweet corn",-0.8,"Drought",-0.96
"624","AL","Geneva","Sweet corn",-0.2,"Drought",-0.24
"625","AL","Greene","Sweet corn",-0.8,"Drought",-0.96
"626","AL","Hale","Sweet corn",-0.5,"Drought",-0.6
"627","AL","Jefferson","Sweet corn",-1.2,"Drought",-1.44
"628","AL","Lamar","Sweet corn",-0.6,"Drought",-0.72
"629","AL","Lauderdale","Sweet corn",-6.3,"Drought",-7.56
"630","AL","Lawrence","Sweet corn",-3.5,"Drought",-4.2
"631","AL","Limestone","Sweet corn",-3.9,"Drought",-4.68
"632","AL","Lowndes","Sweet corn",-2.1,"Drought",-2.52
"633","AL","Madison","Sweet corn",-0.5,"Drought",-0.6
"634","AL","Marshall","Sweet corn",-1.2,"Drought",-1.44
"635","AL","Mobile","Sweet corn",-0.3,"Drought",-0.36
"636","AL","Monroe","Sweet corn",-2,"Drought",-2.4
"637","AL","Morgan","Sweet corn",-2.7,"Drought",-3.24
"638","AL","Pickens","Sweet corn",-1.9,"Drought",-2.28
"639","AL","Randolph","Sweet corn",-0.8,"Drought",-0.96
"640","AL","Russell","Sweet corn",-2.8,"Drought",-3.36
"641","AL","Saint Clair","Sweet corn",-1.4,"Drought",-1.68
"642","AL","Sumter","Sweet corn",-0.6,"Drought",-0.72
"643","AL","Tuscaloosa","Sweet corn",-0.6,"Drought",-0.72
"644","AL","Walker","Sweet corn",-2.4,"Drought",-2.88
"645","AL","Washington","Sweet corn",-3.1,"Drought",-3.72
"646","AL","Wilcox","Sweet corn",-2.3,"Drought",-2.76
"647","AL","Winston","Sweet corn",-0.8,"Drought",-0.96
"648","AL","Baldwin","Tomatoes",-3.7,"Drought",-4.44
"649","AL","Barbour","Tomatoes",-1.1,"Drought",-1.32
"650","AL","Blount","Tomatoes",-0.5,"Drought",-0.6
"651","AL","Butler","Tomatoes",-6.4,"Drought",-7.68
"652","AL","Calhoun","Tomatoes",-1.8,"Drought",-2.16
"653","AL","Cherokee","Tomatoes",-2,"Drought",-2.4
"654","AL","Choctaw","Tomatoes",-4.1,"Drought",-4.92
"655","AL","Clarke","Tomatoes",-0.5,"Drought",-0.6
"656","AL","Cleburne","Tomatoes",-1.4,"Drought",-1.68
"657","AL","Coffee","Tomatoes",-7.3,"Drought",-8.76
"658","AL","Colbert","Tomatoes",-1.9,"Drought",-2.28
"659","AL","Conecuh","Tomatoes",-6.4,"Drought",-7.68
"660","AL","Covington","Tomatoes",-3.1,"Drought",-3.72
"661","AL","Cullman","Tomatoes",-0.4,"Drought",-0.48
"662","AL","Dale","Tomatoes",-2.9,"Drought",-3.48
"663","AL","Dallas","Tomatoes",-2.5,"Drought",-3
"664","AL","De Kalb","Tomatoes",-2,"Drought",-2.4
"665","AL","Escambia","Tomatoes",-2.6,"Drought",-3.12
"666","AL","Etowah","Tomatoes",-0.9,"Drought",-1.08
"667","AL","Fayette","Tomatoes",-0.9,"Drought",-1.08
"668","AL","Geneva","Tomatoes",-4.4,"Drought",-5.28
"669","AL","Greene","Tomatoes",-2,"Drought",-2.4
"670","AL","Houston","Tomatoes",-1.3,"Drought",-1.56
"671","AL","Jackson","Tomatoes",-0.8,"Drought",-0.96
"672","AL","Jefferson","Tomatoes",-3.7,"Drought",-4.44
"673","AL","Lamar","Tomatoes",-3,"Drought",-3.6
"674","AL","Lauderdale","Tomatoes",-3.6,"Drought",-4.32
"675","AL","Lawrence","Tomatoes",-3.6,"Drought",-4.32
"676","AL","Limestone","Tomatoes",-1.7,"Drought",-2.04
"677","AL","Lowndes","Tomatoes",-2.5,"Drought",-3
"678","AL","Marion","Tomatoes",-2.4,"Drought",-2.88
"679","AL","Mobile","Tomatoes",-13.8,"Drought",-16.56
"680","AL","Monroe","Tomatoes",-3.8,"Drought",-4.56
"681","AL","Morgan","Tomatoes",-2,"Drought",-2.4
"682","AL","Pickens","Tomatoes",-2.6,"Drought",-3.12
"683","AL","Russell","Tomatoes",-1.1,"Drought",-1.32
"684","AL","Saint Clair","Tomatoes",-1.8,"Drought",-2.16
"685","AL","Shelby","Tomatoes",-1.6,"Drought",-1.92
"686","AL","Sumter","Tomatoes",-2.5,"Drought",-3
"687","AL","Tuscaloosa","Tomatoes",-1.1,"Drought",-1.32
"688","AL","Walker","Tomatoes",-3.1,"Drought",-3.72
"689","AL","Washington","Tomatoes",-6.9,"Drought",-8.28
"690","AL","Wilcox","Tomatoes",-5.2,"Drought",-6.24
"691","AL","Winston","Tomatoes",-2.3,"Drought",-2.76
"692","AL","Baldwin","Wheat",-6.1,"Drought",-7.32
"693","AL","Barbour","Wheat",-0.1,"Drought",-0.12
"694","AL","Blount","Wheat",-0.4,"Drought",-0.48
"695","AL","Butler","Wheat",-7.6,"Drought",-9.12
"696","AL","Calhoun","Wheat",-2.7,"Drought",-3.24
"697","AL","Chambers","Wheat",-2.5,"Drought",-3
"698","AL","Cherokee","Wheat",-3.2,"Drought",-3.84
"699","AL","Choctaw","Wheat",-4.5,"Drought",-5.4
"700","AL","Clarke","Wheat",-0.8,"Drought",-0.96
"701","AL","Cleburne","Wheat",-3.3,"Drought",-3.96
"702","AL","Coffee","Wheat",-8.5,"Drought",-10.2
"703","AL","Colbert","Wheat",-2.8,"Drought",-3.36
"704","AL","Conecuh","Wheat",-8.1,"Drought",-9.72
"705","AL","Covington","Wheat",-2.8,"Drought",-3.36
"706","AL","Cullman","Wheat",-0.7,"Drought",-0.84
"707","AL","Dale","Wheat",-2.2,"Drought",-2.64
"708","AL","Dallas","Wheat",-2.1,"Drought",-2.52
"709","AL","De Kalb","Wheat",-2.6,"Drought",-3.12
"710","AL","Escambia","Wheat",-3.5,"Drought",-4.2
"711","AL","Etowah","Wheat",-1.9,"Drought",-2.28
"712","AL","Fayette","Wheat",-0.9,"Drought",-1.08
"713","AL","Geneva","Wheat",-4.8,"Drought",-5.76
"714","AL","Greene","Wheat",-1.7,"Drought",-2.04
"715","AL","Houston","Wheat",-0.6,"Drought",-0.72
"716","AL","Jackson","Wheat",-0.4,"Drought",-0.48
"717","AL","Jefferson","Wheat",-3.3,"Drought",-3.96
"718","AL","Lamar","Wheat",-2.8,"Drought",-3.36
"719","AL","Lauderdale","Wheat",-4.5,"Drought",-5.4
"720","AL","Lawrence","Wheat",-4.2,"Drought",-5.04
"721","AL","Limestone","Wheat",-2.4,"Drought",-2.88
"722","AL","Lowndes","Wheat",-2.2,"Drought",-2.64
"723","AL","Marion","Wheat",-2.4,"Drought",-2.88
"724","AL","Marshall","Wheat",-0.5,"Drought",-0.6
"725","AL","Mobile","Wheat",-25.5,"Drought",-30.6
"726","AL","Monroe","Wheat",-4.4,"Drought",-5.28
"727","AL","Morgan","Wheat",-2.3,"Drought",-2.76
"728","AL","Pickens","Wheat",-2.5,"Drought",-3
"729","AL","Randolph","Wheat",-2.6,"Drought",-3.12
"730","AL","Russell","Wheat",-2.6,"Drought",-3.12
"731","AL","Saint Clair","Wheat",-1.7,"Drought",-2.04
"732","AL","Shelby","Wheat",-0.6,"Drought",-0.72
"733","AL","Sumter","Wheat",-2.3,"Drought",-2.76
"734","AL","Tuscaloosa","Wheat",-0.9,"Drought",-1.08
"735","AL","Walker","Wheat",-3.4,"Drought",-4.08
"736","AL","Washington","Wheat",-8.5,"Drought",-10.2
"737","AL","Wilcox","Wheat",-5.1,"Drought",-6.12
"738","AL","Winston","Wheat",-2.5,"Drought",-3
"739","AL","Autauga","Corn",-18.8,"Extreme heat",-22.56
"740","AL","Baldwin","Corn",-9.6,"Extreme heat",-11.52
"741","AL","Barbour","Corn",-11.2,"Extreme heat",-13.44
"742","AL","Bibb","Corn",-20.5,"Extreme heat",-24.6
"743","AL","Blount","Corn",-33.2,"Extreme heat",-39.84
"744","AL","Bullock","Corn",-15.1,"Extreme heat",-18.12
"745","AL","Butler","Corn",-8.7,"Extreme heat",-10.44
"746","AL","Calhoun","Corn",-34.9,"Extreme heat",-41.88
"747","AL","Chambers","Corn",-26.5,"Extreme heat",-31.8
"748","AL","Cherokee","Corn",-32.7,"Extreme heat",-39.24
"749","AL","Chilton","Corn",-20.1,"Extreme heat",-24.12
"750","AL","Choctaw","Corn",-9.3,"Extreme heat",-11.16
"751","AL","Clarke","Corn",-8.6,"Extreme heat",-10.32
"752","AL","Clay","Corn",-27.3,"Extreme heat",-32.76
"753","AL","Cleburne","Corn",-33.4,"Extreme heat",-40.08
"754","AL","Coffee","Corn",-13.4,"Extreme heat",-16.08
"755","AL","Colbert","Corn",-23.6,"Extreme heat",-28.32
"756","AL","Conecuh","Corn",-7.5,"Extreme heat",-9
"757","AL","Coosa","Corn",-25.1,"Extreme heat",-30.12
"758","AL","Covington","Corn",-11.5,"Extreme heat",-13.8
"759","AL","Crenshaw","Corn",-8.6,"Extreme heat",-10.32
"760","AL","Cullman","Corn",-30.7,"Extreme heat",-36.84
"761","AL","Dale","Corn",-11.8,"Extreme heat",-14.16
"762","AL","Dallas","Corn",-12,"Extreme heat",-14.4
"763","AL","De Kalb","Corn",-31.4,"Extreme heat",-37.68
"764","AL","Elmore","Corn",-24.3,"Extreme heat",-29.16
"765","AL","Escambia","Corn",-9,"Extreme heat",-10.8
"766","AL","Etowah","Corn",-32.8,"Extreme heat",-39.36
"767","AL","Fayette","Corn",-19.1,"Extreme heat",-22.92
"768","AL","Franklin","Corn",-24.7,"Extreme heat",-29.64
"769","AL","Geneva","Corn",-14.1,"Extreme heat",-16.92
"770","AL","Greene","Corn",-21.2,"Extreme heat",-25.44
"771","AL","Hale","Corn",-22.9,"Extreme heat",-27.48
"772","AL","Henry","Corn",-9.3,"Extreme heat",-11.16
"773","AL","Houston","Corn",-13.4,"Extreme heat",-16.08
"774","AL","Jackson","Corn",-32.4,"Extreme heat",-38.88
"775","AL","Jefferson","Corn",-28.9,"Extreme heat",-34.68
"776","AL","Lamar","Corn",-19.7,"Extreme heat",-23.64
"777","AL","Lauderdale","Corn",-23.8,"Extreme heat",-28.56
"778","AL","Lawrence","Corn",-27.9,"Extreme heat",-33.48
"779","AL","Lee","Corn",-22.5,"Extreme heat",-27
"780","AL","Limestone","Corn",-28.6,"Extreme heat",-34.32
"781","AL","Lowndes","Corn",-11.2,"Extreme heat",-13.44
"782","AL","Macon","Corn",-14.7,"Extreme heat",-17.64
"783","AL","Madison","Corn",-27.6,"Extreme heat",-33.12
"784","AL","Marengo","Corn",-11.6,"Extreme heat",-13.92
"785","AL","Marion","Corn",-23.6,"Extreme heat",-28.32
"786","AL","Marshall","Corn",-32.4,"Extreme heat",-38.88
"787","AL","Mobile","Corn",-9.3,"Extreme heat",-11.16
"788","AL","Monroe","Corn",-7.7,"Extreme heat",-9.24
"789","AL","Montgomery","Corn",-12.1,"Extreme heat",-14.52
"790","AL","Morgan","Corn",-31,"Extreme heat",-37.2
"791","AL","Perry","Corn",-18.3,"Extreme heat",-21.96
"792","AL","Pickens","Corn",-17.6,"Extreme heat",-21.12
"793","AL","Pike","Corn",-9.9,"Extreme heat",-11.88
"794","AL","Randolph","Corn",-30.4,"Extreme heat",-36.48
"795","AL","Russell","Corn",-17.8,"Extreme heat",-21.36
"796","AL","Saint Clair","Corn",-32.9,"Extreme heat",-39.48
"797","AL","Shelby","Corn",-26.3,"Extreme heat",-31.56
"798","AL","Sumter","Corn",-20,"Extreme heat",-24
"799","AL","Talladega","Corn",-30.9,"Extreme heat",-37.08
"800","AL","Tallapoosa","Corn",-25.1,"Extreme heat",-30.12
"801","AL","Tuscaloosa","Corn",-23.1,"Extreme heat",-27.72
"802","AL","Walker","Corn",-24.7,"Extreme heat",-29.64
"803","AL","Washington","Corn",-8.8,"Extreme heat",-10.56
"804","AL","Wilcox","Corn",-9.8,"Extreme heat",-11.76
"805","AL","Winston","Corn",-26.5,"Extreme heat",-31.8
"806","AL","Autauga","Cucumbers",-2.3,"Extreme heat",-2.76
"807","AL","Baldwin","Cucumbers",-2.3,"Extreme heat",-2.76
"808","AL","Barbour","Cucumbers",-4.2,"Extreme heat",-5.04
"809","AL","Bibb","Cucumbers",-1.3,"Extreme heat",-1.56
"810","AL","Blount","Cucumbers",-2.9,"Extreme heat",-3.48
"811","AL","Bullock","Cucumbers",-6.3,"Extreme heat",-7.56
"812","AL","Butler","Cucumbers",-1.4,"Extreme heat",-1.68
"813","AL","Chambers","Cucumbers",-7.1,"Extreme heat",-8.52
"814","AL","Cherokee","Cucumbers",-2.6,"Extreme heat",-3.12
"815","AL","Chilton","Cucumbers",-5.3,"Extreme heat",-6.36
"816","AL","Choctaw","Cucumbers",-4.7,"Extreme heat",-5.64
"817","AL","Clarke","Cucumbers",-2.9,"Extreme heat",-3.48
"818","AL","Clay","Cucumbers",-8.7,"Extreme heat",-10.44
"819","AL","Cleburne","Cucumbers",-1.1,"Extreme heat",-1.32
"820","AL","Coffee","Cucumbers",-4.3,"Extreme heat",-5.16
"821","AL","Colbert","Cucumbers",-4.9,"Extreme heat",-5.88
"822","AL","Conecuh","Cucumbers",-1.1,"Extreme heat",-1.32
"823","AL","Coosa","Cucumbers",-2.8,"Extreme heat",-3.36
"824","AL","Covington","Cucumbers",-2.3,"Extreme heat",-2.76
"825","AL","Crenshaw","Cucumbers",-0.9,"Extreme heat",-1.08
"826","AL","Cullman","Cucumbers",-6.2,"Extreme heat",-7.44
"827","AL","Dale","Cucumbers",-3,"Extreme heat",-3.6
"828","AL","Dallas","Cucumbers",-4.4,"Extreme heat",-5.28
"829","AL","De Kalb","Cucumbers",-7.4,"Extreme heat",-8.88
"830","AL","Escambia","Cucumbers",-3.2,"Extreme heat",-3.84
"831","AL","Etowah","Cucumbers",-1.8,"Extreme heat",-2.16
"832","AL","Franklin","Cucumbers",-4.9,"Extreme heat",-5.88
"833","AL","Geneva","Cucumbers",-4.5,"Extreme heat",-5.4
"834","AL","Greene","Cucumbers",-1.6,"Extreme heat",-1.92
"835","AL","Hale","Cucumbers",-1.2,"Extreme heat",-1.44
"836","AL","Henry","Cucumbers",-3.1,"Extreme heat",-3.72
"837","AL","Houston","Cucumbers",-3.7,"Extreme heat",-4.44
"838","AL","Jackson","Cucumbers",-7.5,"Extreme heat",-9
"839","AL","Jefferson","Cucumbers",-0.2,"Extreme heat",-0.24
"840","AL","Lauderdale","Cucumbers",-6.7,"Extreme heat",-8.04
"841","AL","Lawrence","Cucumbers",-8.4,"Extreme heat",-10.08
"842","AL","Lee","Cucumbers",-3.7,"Extreme heat",-4.44
"843","AL","Limestone","Cucumbers",-4.5,"Extreme heat",-5.4
"844","AL","Lowndes","Cucumbers",-3.1,"Extreme heat",-3.72
"845","AL","Macon","Cucumbers",-6.3,"Extreme heat",-7.56
"846","AL","Madison","Cucumbers",-7.2,"Extreme heat",-8.64
"847","AL","Marengo","Cucumbers",-5.5,"Extreme heat",-6.6
